date,home_team,away_team,home_xg,away_xg,league,season
2023-08-18,Werder Bremen,Bayern Munich,0.63974,2.89704,Bundesliga,2023
2023-08-19,Bayer Leverkusen,RasenBallsport Leipzig,1.73279,1.60393,Bundesliga,2023
2023-08-19,Wolfsburg,FC Heidenheim,3.21449,1.17776,Bundesliga,2023
2023-08-19,Hoffenheim,Freiburg,1.67186,3.24821,Bundesliga,2023
2023-08-19,Augsburg,Borussia M.Gladbach,2.53482,1.91849,Bundesliga,2023
2023-08-19,VfB Stuttgart,Bochum,3.98664,0.669108,Bundesliga,2023
2023-08-19,Borussia Dortmund,FC Cologne,1.72317,1.51393,Bundesliga,2023
2023-08-20,Union Berlin,Mainz 05,2.11281,2.51995,Bundesliga,2023
2023-08-20,Eintracht Frankfurt,Darmstadt,1.2399,0.813333,Bundesliga,2023
2023-08-25,RasenBallsport Leipzig,VfB Stuttgart,2.0934,1.18326,Bundesliga,2023
2023-08-26,Freiburg,Werder Bremen,1.71877,0.696983,Bundesliga,2023
2023-08-26,FC Cologne,Wolfsburg,0.64301,2.26952,Bundesliga,2023
2023-08-26,Bochum,Borussia Dortmund,1.01164,1.17241,Bundesliga,2023
2023-08-26,FC Heidenheim,Hoffenheim,2.72999,2.75768,Bundesliga,2023
2023-08-26,Darmstadt,Union Berlin,2.59994,1.6379,Bundesliga,2023
2023-08-26,Borussia M.Gladbach,Bayer Leverkusen,1.76423,3.65301,Bundesliga,2023
2023-08-27,Mainz 05,Eintracht Frankfurt,1.44234,1.15731,Bundesliga,2023
2023-08-27,Bayern Munich,Augsburg,2.82296,0.726241,Bundesliga,2023
2023-09-01,Borussia Dortmund,FC Heidenheim,2.74794,2.09517,Bundesliga,2023
2023-09-02,Bayer Leverkusen,Darmstadt,3.42599,0.681851,Bundesliga,2023
2023-09-02,Hoffenheim,Wolfsburg,1.78689,1.4154,Bundesliga,2023
2023-09-02,Werder Bremen,Mainz 05,3.01318,0.65805,Bundesliga,2023
2023-09-02,Augsburg,Bochum,1.88106,1.86494,Bundesliga,2023
2023-09-02,VfB Stuttgart,Freiburg,2.09598,1.50372,Bundesliga,2023
